Unnamed: 0,total_foliage,total_orange,width,height,volume,surface_area,perimeter,avg_width,avg_height,avg_volume,avg_perimeter,foliage_fullness,center_width,center_perimeter,center_height,frame,w_h_ratio,q1,q3,avg_intens_arr,med_intens_arr,fruit_foliage_ratio,mst_sums_arr,mst_mean_arr,mst_skew_arr,clusters_area_mean_arr,clusters_area_med_arr,clusters_ch_area_mean_arr,clusters_ch_area_med_arr,n_clust_arr_2,n_clust_arr_4,n_clust_arr_6,n_clust_mean_arr,n_clust_med_arr,q_1_precent_fruits,q_2_precent_fruits,q_3_precent_fruits,fruit_dist_center,ndvi,ndri,sipi,gli,ndvi_skew,ndri_skew,sipi_skew,gli_skew,cv,cv1,cv2,cv3,cv4,cv5,block_name,name,customer
1,276.981968138028,1.80124570160571,4.16514313220978,3.8653293132782,17.5555721234974,5.83982849121094,4.23881427943707,3.57588183879852,3.22419476509094,10.7933488558375,3.36635531671345,0.955978752981087,3.57731878199773,3.04859882651975,3.09758268681739,44,0.081808810443482,0.01008064516129,0.044354838709678,0.043124707807387,0.022177419354839,1.30317968537881,54.9886892696402,0.159387505129392,1.07770019379231,3798.51307254851,4267.01849899235,0.022767329981485,0.004510434907097,66,42,24,59,67,0.254335260115607,0.280346820809249,0.30635838150289,0.44368566234516,0.805298714734359,-0.01390348901989,0.989377422828045,0.104093763423576,-1.55330940886349,0.050662917596076,-1.67859138701198,0.822112288865258,346,346,206,162,128,102,DWDBLE34,R46_S2_T1,DEWAGD
4,132.324908745553,0.848809634697506,2.32456723451614,3.47443089485168,4.91514720077852,2.97430682182312,2.24293614625931,1.22633305191994,2.93730628490448,1.15647095031245,1.18462826311588,0.95185517117763,1.39019295362723,1.03052979259676,2.88408903788803,36,0.081388081265713,0.057142857142857,0.171428571428571,0.158986175115207,0.114285714285714,1.88682700258776,22.1804047953278,0.177443238362623,3.09242270992564,472.764739949182,409.524367025628,0.056421558247331,0.00542974324825,20,21,14,17,22,0.063492063492064,0.436507936507936,0.404761904761905,0.649467604256447,0.863607108742197,-0.011598890588102,0.970293556813834,-0.04040410026026,-2.06975514100124,-0.768181232294453,-2.951024558305,0.059029097589088,130,130,75,59,45,37,DWDBLE42,R29_S1_T1,DEWAGD
6,145.442052213212,1.69761955429209,2.22749510407448,3.43428528308868,4.46106459484884,3.07724499702454,2.14609223604202,2.15651726722717,2.94913589954376,3.59061873188975,1.12712833285332,0.920118754179494,2.11268730023328,1.25659448047828,3.05112316608429,40,0.090665132231177,0.004347826086957,0.008695652173913,0.041004302536232,0.004347826086957,1.36679022204864,30.5330880532562,0.157387051820908,3.85734160625338,1541.8256065245,822.75256819872,0.031308481477255,0.010865691719245,30,24,12,35,36,0.148717948717949,0.435897435897436,0.317948717948718,0.612047409558998,0.825975388331432,-0.032392000255666,0.982330153239687,-0.012351860186556,-1.85653864529793,-1.53899337567653,-1.97645925057338,0.048867594350324,197,197,131,110,97,86,DWDBLE42,R9_S1_T1,DEWAGD
15,80.2785827797423,0.808463910999954,1.97356344461441,3.35698044300079,3.42310028341895,3.747713804245,2.44692790955305,1.54901200532913,3.09011101722717,1.94111951803941,1.65863070823252,0.949084016240887,1.53910192967642,1.67977317556301,3.09813593348412,36,0.083495724324711,0.021897810218978,0.094890510948905,0.095029104684468,0.043795620437956,1.34396775196513,14.6922101301544,0.198543380137222,1.72897996721017,147.122825175839,139.880383963935,0.017646124459563,0.015213400926197,14,10,5,15,13,0.253333333333333,0.64,0.106666666666667,0.474634301829304,0.780289628115632,0.000184157447447,0.99909642801437,0.177423474029271,-1.17755591029394,-0.411356706357852,0.77855760655826,0.710090600282148,79,79,58,45,36,30,DWDBLE43,R34_S2_T1,DEWAGD
16,140.639531430883,1.24007930092335,2.41455698013306,3.7075309753418,5.65885195156682,1.92988049983978,1.74842433929443,1.90560650825501,3.07466506958008,2.92302746079366,0.926993668079376,0.945715923085364,1.9221510321666,0.998754570470054,3.00994023604271,44,0.091840567473567,0.111111111111111,0.284722222222222,0.227539420608728,0.185185185185185,1.27184062919431,35.3740241942347,0.17865668784967,0.776752806946686,3615.73822014358,2574.7272966541,0.016311939778614,0.012850322684759,27,27,5,36,35,0.155778894472362,0.326633165829146,0.241206030150754,0.728644352145061,0.602068918529844,0.011135678599058,0.690966191344419,-0.153467788362958,-0.877632584141602,0.622993716746732,-2.16593352354585,0.649372576321942,218,218,115,89,66,60,DWDBLE43,R42_S1_T1,DEWAGD
25,220.690832976544,1.01043790301385,5.37335199117661,2.94648118019104,22.2721877855099,6.4464373588562,7.00737994909287,3.85394215583801,2.64528679847717,10.2861244675036,3.4936306476593,0.955567746512178,3.72811239818383,3.82832451765997,2.62499358029159,44,0.075486359632213,0.021505376344086,0.043010752688172,0.053719730745695,0.021505376344086,1.684845932894,32.5153176813532,0.282741892881332,3.84950875469247,1293.06692297781,877.503997097619,0.179047886311447,0.035468282412563,18,17,10,18,16,0.318965517241379,0.439655172413793,0.103448275862069,0.346883042719085,0.804067622508075,-0.00330141909273,1.00402335460784,0.079780835315358,-1.38482777819653,1.13834445667301,1.20208593189247,1.04580096108047,123,123,68,48,40,36,DWDBM17B,R34_S1_T1,DEWAGD
27,189.419318794484,0.069337870623834,3.24448585510254,3.46703815460205,9.5547431738389,4.78670024871826,4.34384155273438,2.73433971405029,3.1410858631134,6.14827628879497,3.08147048950195,0.948343205425358,2.64395075931884,2.43349684609307,3.14197843281303,44,0.058338545240452,0.095238095238095,0.571428571428571,0.38375350140056,0.380952380952381,2.95010417563426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,0.771101293793686,0.007320410506198,1.03352493462458,0.066098076723851,5.69029578446959,10.0894661293054,9.15855878344431,1.11059952378732,17,17,4,1,1,1,DWDBM17B,R5_S1_T1,DEWAGD
31,192.466526769887,2.4230147249989,4.13992309570313,3.08750879764557,13.8535596069876,4.82241868972778,4.52623444795609,2.97610986232758,2.6419643163681,6.12623274434965,2.89782899618149,0.961591050622287,2.5322229612989,2.89441383368613,2.78326001962026,40,0.074633543575098,0.090909090909091,0.113636363636364,0.11721084080239,0.090909090909091,1.36546187072464,45.346662426092,0.21190029171071,2.42416874362224,1030.6892023928,1869.01506108896,0.15905568666484,0.031086305103125,30,29,9,32,29,0.302325581395349,0.158139534883721,0.079069767441861,0.111677772879435,0.843735901699233,-0.010858693091949,1.00625281099379,0.049475721712014,-1.62348015121053,0.765887794619385,3.00456675566702,1.32930216178675,215,215,141,115,103,94,DWDBM17B,R66_S1_T1,DEWAGD
35,144.42821831777,3.54702658638804,2.72009417414665,3.31649541854858,6.42415349111496,4.08379936218262,3.53179597854614,2.54757088422775,2.90792679786682,4.94088390943652,2.26266833394766,0.941412670281399,2.52831695111174,2.70608307676096,2.70999864513954,32,0.06444294035799,0.006711409395973,0.013422818791946,0.019736632844556,0.006711409395973,2.73482338178081,32.2713098329202,0.147357579145754,3.75341816107585,1688.52149054274,1732.23198531316,0.034949030865774,0.006953545663034,41,20,7,34,40,0.577272727272727,0.304545454545455,0.036363636363636,0.253049022058291,0.920846503951603,0.092498261905817,1.06925250188108,0.086536964064551,3.87094106346437,4.92437711526119,5.13339164239692,8.75154617628144,224,224,167,147,126,117,DWDBMN16,R10_S1_T1,DEWAGD
39,150.538260982156,2.7419255530755,2.76125210523605,3.27985148429871,6.54688821186373,4.72719049453735,2.97831308841705,2.64936500787735,2.90261077880859,5.33385275206406,2.43351632356644,0.949919141428992,2.63438245462395,2.24306232835117,2.81256793084599,40,0.077434856635058,0.025,0.05,0.055127427184466,0.05,2.17271013849835,37.4998956290284,0.172810578935615,1.865382300551,2400.8084191618,2131.32608652244,0.047597025019527,0.011919020407503,33,23,10,31,34,0.44954128440367,0.31651376146789,0.059633027522936,0.269308529575032,0.851350260725801,-0.008733804939623,1.00100075668135,0.021796623988988,-2.08662458483737,3.50465119672625,-1.08629834270702,2.26330830614885,221,221,165,143,129,112,DWDBMN16,R4_S1_T1,DEWAGD
